student_id,session_id,timestamp,snapshot_index,tab_switch,idle_time,clicks,mouse_movement,replay_count,skip_count,playback_speed,state,focus_score
53,S003715,2025-12-21 16:57:00,8,1,13.8,7,1231.7,9,2,0.6,confused,53.74
53,S003715,2025-12-21 16:58:54,9,1,12.2,10,2453.2,12,1,0.66,confused,56.63
53,S003715,2025-12-21 17:11:10,10,1,22.5,11,899.0,4,5,1.98,bored,55.63
53,S004086,2025-12-26 19:37:00,0,1,3.6,24,2720.7,0,1,1.15,focused,89.21
53,S004086,2025-12-26 19:39:04,1,0,3.3,20,2741.2,4,0,0.96,focused,88.97
53,S004086,2025-12-26 19:40:52,2,1,17.9,12,1303.9,1,3,1.7,bored,79.41
53,S004086,2025-12-26 19:44:03,3,1,12.1,8,1469.4,1,3,1.63,bored,71.69
53,S004086,2025-12-26 19:42:28,4,2,11.7,12,571.7,3,1,1.08,distracted,65.74
53,S004086,2025-12-26 19:42:40,5,1,8.4,7,2309.3,9,1,0.5,confused,65.52
53,S004086,2025-12-26 19:42:30,6,1,15.7,10,1536.6,13,1,0.5,confused,61.13
53,S004086,2025-12-26 19:41:54,7,2,4.7,10,461.0,6,2,1.38,distracted,58.06
53,S004086,2025-12-26 19:59:40,8,2,11.9,12,508.1,3,1,1.26,distracted,59.15
53,S004086,2025-12-26 19:44:03,9,1,18.6,10,778.9,10,0,0.91,confused,61.09
53,S004086,2025-12-26 20:06:00,10,1,14.5,15,1821.7,14,0,0.88,confused,62.55
53,S004086,2025-12-26 20:06:31,11,1,10.4,19,1025.9,15,1,0.64,confused,58.56
53,S004086,2025-12-26 19:44:24,12,1,13.6,11,2144.0,13,1,0.7,confused,58.48
53,S004227,2025-10-28 16:22:00,0,2,15.0,6,1555.6,3,3,1.83,distracted,56.98
53,S004227,2025-10-28 16:25:16,2,2,15.7,5,521.3,1,5,1.61,bored,54.07
53,S004227,2025-10-28 16:29:42,3,1,12.2,8,846.7,1,4,1.71,bored,56.05
53,S004227,2025-10-28 16:29:45,5,1,9.3,12,1366.7,10,1,0.88,confused,58.64
53,S004227,2025-10-28 16:32:36,6,0,9.8,11,1498.9,14,2,0.77,confused,59.67
53,S004227,2025-10-28 16:36:00,7,0,17.8,8,866.0,5,4,1.0,bored,60.9
53,S004227,2025-10-28 16:29:44,8,1,14.7,7,752.8,3,6,1.78,bored,55.82
53,S004227,2025-10-28 16:27:15,9,1,15.5,3,546.2,2,5,1.5,bored,54.74
53,S004293,2025-09-27 19:57:47,1,1,7.1,7,3182.7,1,1,1.02,focused,85.7
53,S004293,2025-09-27 19:56:18,2,1,5.0,16,2907.1,0,0,0.99,focused,88.8
53,S004293,2025-09-27 19:59:00,3,0,2.1,19,2304.2,0,0,0.92,focused,90.06
53,S004293,2025-09-27 20:00:15,5,1,19.0,6,207.4,1,5,1.66,bored,76.44
53,S004293,2025-09-27 20:08:00,6,1,11.7,9,959.2,11,2,0.81,confused,64.64
53,S004293,2025-09-27 20:01:04,7,1,8.8,10,1726.8,11,1,0.5,confused,56.0
53,S004455,2025-10-20 17:16:00,0,1,23.7,7,0.0,2,6,1.52,bored,48.29
53,S004455,2025-10-20 17:18:07,1,2,23.6,5,872.5,2,6,1.6,bored,48.28
53,S004455,2025-10-20 17:19:12,2,2,18.9,6,470.4,1,7,1.82,bored,46.64
53,S004455,2025-10-20 17:22:52,4,1,22.1,7,1495.8,0,5,1.42,bored,52.42
53,S004455,2025-10-20 17:25:05,5,2,17.7,5,1089.9,1,3,0.79,distracted,57.58
53,S004455,2025-10-20 17:32:00,6,2,14.5,9,1188.9,1,2,0.94,distracted,65.37
53,S004455,2025-10-20 17:26:09,7,1,16.5,4,356.7,0,4,1.49,bored,63.4
53,S004455,2025-10-20 17:36:56,8,1,8.8,7,107.0,0,4,2.03,bored,59.79
53,S004455,2025-10-20 17:36:15,9,1,18.5,6,806.5,0,5,1.59,bored,56.67
53,S004455,2025-10-20 17:29:40,10,1,18.8,9,703.9,0,3,1.36,bored,59.55
53,S004455,2025-10-20 17:48:27,11,1,6.4,3,2111.8,12,1,0.75,confused,61.24
53,S004455,2025-10-20 17:25:36,12,1,7.1,11,633.5,10,0,0.58,confused,61.29
53,S004455,2025-10-20 17:34:51,13,1,4.1,18,3284.7,4,0,1.13,focused,70.29
53,S004455,2025-10-20 17:43:46,14,1,8.7,11,2432.4,1,3,1.66,bored,73.11
54,S000050,2025-11-23 04:23:00,0,2,0.0,16,0.0,0,0,2.82,bored,47.15
54,S000050,2025-11-23 04:24:18,1,3,48.8,16,268.1,0,0,1.85,distracted,47.54
54,S000050,2025-11-23 04:25:22,2,2,17.7,15,1386.9,0,0,2.33,distracted,50.84
54,S000050,2025-11-23 04:31:09,3,3,5.3,19,2427.7,2,0,2.21,distracted,55.08
54,S000050,2025-11-23 04:28:52,4,3,21.3,23,3100.0,1,0,1.9,distracted,61.15
54,S000050,2025-11-23 04:43:46,7,2,63.1,28,1380.9,2,0,1.95,distracted,59.55
54,S000050,2025-11-23 04:35:00,8,1,68.3,22,1346.3,1,0,2.03,distracted,57.73
54,S000050,2025-11-23 04:37:24,9,1,40.1,7,1534.0,0,0,1.89,distracted,55.96
54,S000129,2025-11-18 04:39:00,0,2,93.5,26,820.9,2,0,2.54,bored,40.03
54,S000129,2025-11-18 04:41:41,1,1,81.9,32,1456.7,1,0,1.66,confused,50.85
54,S000129,2025-11-18 04:50:40,4,1,75.8,5,670.8,1,0,2.77,bored,45.79
54,S000129,2025-11-18 04:48:10,5,1,74.7,12,1557.1,0,0,2.96,bored,46.52
54,S000129,2025-11-18 04:55:30,6,2,108.0,20,1233.9,2,0,3.0,bored,38.24
54,S000129,2025-11-18 04:49:51,7,1,109.7,23,370.2,1,0,2.65,bored,38.18
54,S000129,2025-11-18 04:47:40,8,1,158.3,25,111.1,1,0,2.6,bored,33.72
54,S000129,2025-11-18 04:49:30,9,1,81.5,17,611.4,0,0,2.67,bored,37.29
54,S000129,2025-11-18 05:03:00,10,1,119.8,10,810.7,0,0,2.47,bored,37.41
54,S000461,2025-12-17 02:51:00,0,1,111.0,9,1121.9,15,0,1.77,confused,25.01
54,S000461,2025-12-17 02:52:53,1,1,55.1,10,951.1,14,0,1.74,confused,30.21
54,S000461,2025-12-17 02:53:52,2,1,45.0,32,2094.6,10,0,1.53,confused,40.46
54,S000461,2025-12-17 02:53:36,3,1,30.5,16,1571.3,14,0,1.67,confused,45.5
54,S000461,2025-12-17 02:56:28,4,1,80.2,28,1401.3,10,0,1.53,confused,48.53
54,S000461,2025-12-17 03:01:00,5,1,87.0,33,1747.2,9,0,1.54,confused,47.27
54,S000461,2025-12-17 02:54:24,6,1,64.2,39,524.2,15,0,1.68,confused,44.83
54,S000461,2025-12-17 03:06:45,7,1,36.7,51,3506.6,7,0,1.94,focused,54.57
54,S000461,2025-12-17 03:05:00,8,1,29.5,22,2148.8,3,0,2.0,focused,58.48
54,S000461,2025-12-17 02:56:24,9,1,21.6,28,2276.7,2,0,1.88,focused,66.96
54,S000461,2025-12-17 03:09:30,10,0,12.0,54,3761.8,1,0,2.08,focused,73.97
54,S000461,2025-12-17 03:13:22,11,1,20.3,58,2974.8,2,0,2.01,focused,79.05
54,S000461,2025-12-17 03:04:48,12,0,10.0,44,2306.3,1,0,1.92,focused,81.63
54,S000461,2025-12-17 03:06:36,13,0,43.5,37,3102.7,15,0,1.66,confused,70.87
54,S000649,2025-11-21 05:21:00,0,2,2.6,44,3714.9,1,0,2.04,focused,80.03
54,S000649,2025-11-21 05:23:52,1,1,15.2,54,3960.9,2,0,2.0,focused,82.33
54,S000649,2025-11-21 05:22:34,2,2,41.7,16,1955.8,1,0,2.78,bored,69.59
54,S000649,2025-11-21 05:27:55,5,0,68.0,31,2559.7,12,0,1.75,confused,60.63
54,S000649,2025-11-21 05:38:54,6,0,55.3,35,2203.3,11,0,1.77,confused,53.02
54,S000649,2025-11-21 05:39:54,7,1,47.6,24,1103.0,10,0,1.59,confused,51.98
54,S000649,2025-11-21 05:39:24,8,1,59.2,34,1273.3,12,0,1.57,confused,50.02
54,S000649,2025-11-21 05:26:51,9,1,78.2,19,1487.6,15,0,1.41,confused,44.16
54,S000649,2025-11-21 05:31:10,10,1,61.5,12,1356.8,11,0,1.71,confused,42.0
54,S000649,2025-11-21 05:36:12,12,3,74.3,5,2678.8,1,0,2.14,distracted,43.17
54,S000649,2025-11-21 05:45:58,14,3,74.4,20,1072.2,3,0,2.11,distracted,43.92
54,S000768,2025-11-22 02:29:00,0,1,15.7,57,2768.1,0,0,1.97,focused,82.43
54,S000768,2025-11-22 02:30:30,1,1,8.9,57,3071.7,2,0,2.03,focused,81.86
54,S000768,2025-11-22 02:31:54,2,1,35.8,47,4149.1,2,0,2.0,focused,81.15
54,S000768,2025-11-22 02:36:03,3,0,10.7,55,3642.7,1,0,2.04,focused,83.41
54,S000768,2025-11-22 02:32:12,4,2,78.8,36,1972.4,1,0,2.32,distracted,72.73
54,S000768,2025-11-22 02:42:20,5,2,56.4,11,1378.4,4,0,2.77,distracted,57.72
54,S000768,2025-11-22 02:41:00,6,2,69.8,31,2104.4,2,0,2.14,distracted,49.68
54,S000768,2025-11-22 02:44:52,7,3,58.2,21,1533.3,3,0,2.39,distracted,46.43
54,S000768,2025-11-22 02:52:04,8,2,90.1,19,541.1,1,0,2.31,bored,46.13
54,S000768,2025-11-22 02:52:15,9,1,83.0,24,888.5,1,0,2.48,bored,44.01
54,S000947,2025-12-22 04:58:00,0,0,30.2,79,4121.0,0,0,1.96,focused,96.72
54,S000947,2025-12-22 04:59:00,1,1,17.9,49,3234.4,1,0,2.02,focused,87.7
54,S000947,2025-12-22 04:59:58,2,0,18.7,42,3326.0,1,0,2.03,focused,85.17
54,S000947,2025-12-22 05:06:54,3,0,28.6,43,2834.5,3,0,1.89,focused,78.82
54,S000947,2025-12-22 05:01:32,4,0,23.0,53,3144.9,3,0,1.91,focused,79.42
54,S000947,2025-12-22 05:03:10,5,1,11.7,46,2092.6,2,0,2.16,focused,75.91
54,S000947,2025-12-22 05:09:54,6,1,14.0,52,1891.6,1,0,1.97,focused,75.67
54,S000947,2025-12-22 05:15:16,7,1,20.0,51,2856.3,3,0,1.79,focused,75.17
54,S000947,2025-12-22 05:14:48,8,1,23.0,42,2930.2,3,0,2.03,focused,75.04
54,S000947,2025-12-22 05:08:12,9,1,22.9,24,4103.2,4,0,1.98,focused,73.8
54,S000947,2025-12-22 05:11:20,10,1,86.6,24,3553.0,8,0,1.64,confused,66.38
54,S000947,2025-12-22 05:25:36,12,1,89.1,33,1483.1,15,0,1.76,confused,53.64
54,S000947,2025-12-22 05:22:29,13,1,68.3,43,1670.6,12,0,1.71,confused,47.63
54,S001137,2025-10-31 05:40:00,0,1,35.5,0,1394.1,2,0,2.42,distracted,47.99
54,S001137,2025-10-31 05:40:49,1,2,56.7,17,2109.6,1,0,2.23,distracted,51.18
54,S001137,2025-10-31 05:45:06,3,1,91.6,29,957.5,3,0,2.1,distracted,49.87
54,S001137,2025-10-31 05:49:24,4,2,83.2,9,1246.6,1,0,2.39,distracted,47.1
54,S001137,2025-10-31 05:48:10,5,2,61.6,8,374.0,2,0,2.52,distracted,41.7
54,S001137,2025-10-31 05:55:36,6,1,91.8,2,1866.0,1,0,2.22,distracted,41.92
54,S001272,2025-09-03 02:31:00,0,2,45.7,0,1041.3,1,0,2.16,distracted,45.8
54,S001272,2025-09-03 02:32:24,1,3,48.7,0,1626.2,0,0,2.27,distracted,45.73
54,S001272,2025-09-03 02:32:48,3,1,68.3,13,467.5,0,0,2.02,bored,47.14
54,S001272,2025-09-03 02:39:16,4,1,62.8,9,800.0,1,0,2.78,bored,45.27
54,S001272,2025-09-03 02:45:25,5,1,43.0,17,952.8,1,0,2.34,bored,47.82
54,S001272,2025-09-03 02:48:12,6,2,61.8,17,1206.8,2,0,2.33,bored,46.79
54,S001272,2025-09-03 02:47:20,7,1,35.7,46,3086.7,5,0,1.85,focused,57.62
54,S001272,2025-09-03 02:48:28,8,1,19.3,50,2915.1,2,0,2.12,focused,66.11
54,S001272,2025-09-03 02:37:09,9,0,15.7,49,2856.3,1,0,1.9,focused,77.32
54,S001272,2025-09-03 02:57:40,10,0,21.4,46,2838.7,1,0,2.06,focused,79.47
54,S001272,2025-09-03 02:53:22,11,0,16.1,51,2210.4,2,0,2.04,focused,79.37
54,S001272,2025-09-03 02:55:00,12,0,17.4,61,2021.7,4,0,2.09,focused,77.05
54,S001272,2025-09-03 02:55:42,13,1,22.3,55,2353.3,4,0,2.05,focused,74.56
54,S001337,2025-10-14 02:21:10,2,1,101.1,8,751.5,2,0,2.5,bored,36.54
54,S001337,2025-10-14 02:23:30,3,1,94.8,2,515.3,1,0,2.28,bored,37.44
54,S001337,2025-10-14 02:20:56,4,1,113.4,11,2026.8,1,0,2.47,bored,39.9
54,S001337,2025-10-14 02:22:55,5,1,38.1,19,1548.1,0,0,2.79,bored,45.94
54,S001337,2025-10-14 02:30:24,6,1,77.4,7,1508.0,1,0,2.61,bored,47.03
54,S001367,2025-10-17 02:49:00,0,1,124.8,12,2825.2,7,0,2.03,confused,41.76
54,S001367,2025-10-17 02:51:15,1,1,62.0,21,3498.7,11,0,1.64,confused,48.99
54,S001367,2025-10-17 02:52:48,2,1,79.6,18,2697.1,7,0,1.59,confused,50.98
54,S001367,2025-10-17 02:50:33,3,1,45.0,37,3272.3,3,0,2.03,focused,60.36
54,S001367,2025-10-17 03:00:32,4,2,40.5,18,2314.9,2,0,2.51,distracted,58.88
54,S001367,2025-10-17 02:52:40,5,2,50.9,10,2629.4,1,0,2.31,distracted,58.31
54,S001367,2025-10-17 02:54:54,6,2,39.6,6,1539.1,2,0,1.92,distracted,53.15
54,S001367,2025-10-17 02:59:02,7,2,34.3,9,2244.6,1,0,1.76,distracted,55.86
54,S001862,2025-11-02 05:11:00,0,1,0.0,53,3972.3,3,0,2.02,focused,84.61
54,S001862,2025-11-02 05:12:58,1,1,12.7,63,3188.4,4,0,1.9,focused,82.92
54,S001862,2025-11-02 05:12:44,2,0,8.8,48,3426.9,1,0,2.18,focused,83.13
54,S001862,2025-11-02 05:16:12,3,0,29.6,45,3087.1,2,0,2.02,focused,80.72
54,S001862,2025-11-02 05:20:32,4,0,13.6,42,2859.0,1,0,1.96,focused,80.38
54,S001862,2025-11-02 05:21:12,6,1,31.9,50,2989.8,2,0,1.9,focused,78.22
54,S001862,2025-11-02 05:28:58,7,1,45.6,30,2139.7,12,0,1.78,confused,67.57
54,S001862,2025-11-02 05:17:16,8,1,39.5,42,2492.4,15,0,1.67,confused,59.06
54,S001968,2025-11-30 05:02:00,0,3,36.0,0,1717.1,1,0,2.09,distracted,48.33
54,S001968,2025-11-30 05:04:40,1,3,41.5,3,1989.2,0,0,2.41,distracted,48.19
54,S001968,2025-11-30 05:06:34,2,3,23.8,14,1195.2,0,0,2.07,distracted,50.24
54,S001968,2025-11-30 05:04:33,3,5,9.8,19,717.3,2,0,2.87,distracted,45.8
54,S001968,2025-11-30 05:08:52,4,3,46.7,6,621.1,2,0,2.08,distracted,43.65
54,S001968,2025-11-30 05:14:00,5,1,34.6,45,3178.7,1,0,2.0,focused,53.98
54,S001968,2025-11-30 05:17:24,6,0,27.4,56,3390.8,0,0,1.83,focused,71.06
54,S001968,2025-11-30 05:07:08,7,0,36.6,56,3597.2,0,0,1.89,focused,84.26
54,S001968,2025-11-30 05:11:28,8,1,24.8,43,3312.2,2,0,1.95,focused,83.26
54,S001968,2025-11-30 05:19:15,9,1,21.2,51,2582.9,1,0,1.87,focused,80.26
54,S001968,2025-11-30 05:29:40,10,1,57.2,28,2205.0,6,0,1.53,confused,70.83
54,S001968,2025-11-30 05:33:32,11,1,44.9,19,661.5,10,0,1.73,confused,58.79
54,S002574,2025-11-01 05:02:00,0,1,12.8,47,3177.0,3,0,2.0,focused,77.11
54,S002574,2025-11-01 05:04:31,1,1,8.0,51,3284.1,5,0,1.87,focused,77.52
54,S002574,2025-11-01 05:04:16,2,1,20.5,49,2862.3,2,0,2.05,focused,76.92
54,S002574,2025-11-01 05:04:30,3,0,15.0,43,2448.8,3,0,2.04,focused,75.95
54,S002574,2025-11-01 05:11:36,4,0,7.9,46,3026.0,4,0,2.16,focused,75.78
54,S002574,2025-11-01 05:09:10,5,0,12.6,40,3213.6,3,0,2.03,focused,76.57
54,S002574,2025-11-01 05:13:36,6,0,25.1,52,4261.8,4,0,1.95,focused,80.02
54,S002608,2025-09-30 04:01:00,0,1,78.4,32,374.2,12,0,1.54,confused,39.86
54,S002608,2025-09-30 04:02:04,1,0,81.1,22,932.1,15,0,1.7,confused,37.85
54,S002608,2025-09-30 04:04:30,2,0,69.3,23,1430.8,11,0,1.46,confused,42.23
54,S002608,2025-09-30 04:07:36,3,0,76.4,27,3255.1,9,0,1.75,confused,49.1
54,S002608,2025-09-30 04:06:28,4,1,74.0,21,2223.0,15,0,1.76,confused,48.57
54,S002608,2025-09-30 04:08:00,5,2,107.8,6,2188.5,5,0,2.84,bored,41.7
54,S002608,2025-09-30 04:14:54,6,1,50.7,50,3800.9,3,0,2.07,focused,50.54
54,S002608,2025-09-30 04:07:25,7,0,23.6,55,4273.4,1,0,2.01,focused,68.17
54,S003511,2025-11-23 03:09:00,0,1,20.4,9,761.4,0,0,2.81,bored,48.9
54,S003511,2025-11-23 03:09:53,1,2,75.7,20,756.8,0,0,2.34,bored,47.1
54,S003511,2025-11-23 03:13:06,2,1,76.1,16,734.6,1,0,2.82,bored,44.69
54,S003511,2025-11-23 03:12:39,3,1,98.4,27,220.4,10,0,1.93,confused,39.41
54,S003511,2025-11-23 03:16:12,4,1,72.2,24,1428.9,7,0,1.56,confused,42.43
54,S003593,2025-10-03 03:46:00,0,0,10.7,49,3498.9,5,0,1.93,focused,80.34
54,S003593,2025-10-03 03:46:53,1,0,29.7,55,3584.4,2,0,1.99,focused,82.11
54,S003593,2025-10-03 03:50:33,3,0,18.0,51,4268.7,2,0,2.06,focused,83.97
54,S003593,2025-10-03 03:52:32,4,2,30.9,35,2937.9,4,0,2.47,distracted,75.68
54,S003593,2025-10-03 04:03:58,7,2,48.4,8,2116.7,1,0,2.62,distracted,63.24
54,S003593,2025-10-03 04:00:40,8,3,38.8,20,2304.4,0,0,2.32,distracted,54.8
54,S003593,2025-10-03 04:04:27,9,3,73.7,29,1974.5,2,0,2.24,distracted,51.47
54,S003593,2025-10-03 04:12:30,10,2,52.0,9,1291.9,1,0,2.3,distracted,50.58
54,S003593,2025-10-03 04:14:58,11,2,42.1,20,705.1,0,0,2.38,distracted,49.03
54,S003593,2025-10-03 04:14:00,12,2,58.8,35,502.7,1,0,2.68,distracted,47.88
54,S003724,2025-09-05 04:57:11,1,1,51.4,37,2468.9,13,0,1.63,confused,53.48
54,S003724,2025-09-05 05:03:45,3,1,47.4,10,1240.7,1,0,2.94,bored,48.76
54,S003724,2025-09-05 05:07:55,5,2,54.3,5,328.3,1,0,1.91,distracted,47.28
54,S003932,2025-09-07 03:14:00,0,0,86.8,48,0.0,12,0,1.75,confused,42.43
54,S003932,2025-09-07 03:15:09,1,1,45.9,21,456.0,14,0,1.94,confused,38.33
54,S003932,2025-09-07 03:17:04,2,1,85.5,30,1676.3,10,0,1.87,confused,40.69
54,S003932,2025-09-07 03:16:18,3,1,72.2,27,1084.5,9,0,1.95,confused,41.27
54,S003932,2025-09-07 03:17:12,4,1,65.6,35,1478.2,10,0,1.78,confused,45.73
54,S003932,2025-09-07 03:22:40,5,1,32.9,38,3460.8,4,0,1.89,focused,56.42
54,S003932,2025-09-07 03:27:12,6,2,64.3,13,1690.1,1,0,2.83,bored,54.53
54,S003932,2025-09-07 03:21:21,7,1,98.1,22,1603.4,0,0,2.84,bored,52.21
54,S003932,2025-09-07 03:22:42,9,1,146.4,18,1453.4,1,0,2.75,bored,40.8
54,S003993,2025-10-21 03:47:00,0,0,12.5,74,4138.8,4,0,1.87,focused,92.87
54,S003993,2025-10-21 03:47:37,1,0,24.2,41,2949.8,6,0,1.85,focused,81.84
54,S003993,2025-10-21 03:52:22,2,0,14.3,50,2015.4,2,0,1.93,focused,80.03
54,S003993,2025-10-21 03:54:57,3,0,14.1,44,2631.3,1,0,1.89,focused,77.1
54,S003993,2025-10-21 03:51:36,4,0,23.9,54,3415.5,3,0,2.11,focused,79.59
54,S003993,2025-10-21 04:00:35,5,0,21.5,45,2370.5,1,0,2.05,focused,79.03
54,S003993,2025-10-21 04:00:00,6,1,18.5,44,2639.4,0,0,1.94,focused,78.22
54,S003993,2025-10-21 03:57:30,7,0,30.3,60,4150.4,2,0,2.03,focused,81.23
54,S003993,2025-10-21 04:09:40,8,0,13.3,46,2808.2,1,0,1.97,focused,82.3
54,S003993,2025-10-21 03:54:12,9,0,19.2,54,3013.5,2,0,1.97,focused,83.36
54,S003993,2025-10-21 03:55:40,10,1,22.1,55,1849.2,2,0,2.0,focused,78.35
54,S003993,2025-10-21 03:53:47,11,1,23.4,41,2548.2,1,0,1.84,focused,76.43
55,S000324,2025-10-30 02:57:00,0,0,70.8,15,1100.2,2,0,1.06,confused,53.96
55,S000324,2025-10-30 02:59:12,1,0,78.5,39,2120.5,3,0,0.77,confused,58.25
55,S000324,2025-10-30 02:59:16,2,1,64.4,30,3003.9,2,0,1.01,confused,61.44
55,S000324,2025-10-30 03:05:54,3,1,69.2,24,2431.0,3,0,0.75,confused,61.56
55,S000324,2025-10-30 03:05:12,4,0,46.7,19,2748.6,2,0,0.78,confused,62.97
55,S000324,2025-10-30 02:59:35,5,0,60.2,19,2817.9,1,0,0.75,confused,62.91
55,S000324,2025-10-30 03:09:36,7,0,52.1,24,2174.6,3,0,0.92,confused,64.37
55,S000324,2025-10-30 03:08:12,8,0,47.4,9,2303.8,3,0,1.09,confused,62.38
55,S000324,2025-10-30 03:07:48,9,0,56.9,36,1473.9,2,0,0.81,confused,61.98
55,S000339,2025-11-29 03:41:00,0,1,36.0,31,586.7,2,0,0.85,confused,57.51
55,S000339,2025-11-29 03:43:19,1,0,60.3,26,1544.1,1,0,0.88,confused,59.91
55,S000339,2025-11-29 03:43:54,2,0,55.3,8,2182.2,2,0,0.86,confused,59.48
55,S000339,2025-11-29 03:44:21,3,0,55.6,24,1245.5,3,0,0.86,confused,59.13
55,S000339,2025-11-29 03:54:35,5,0,16.1,50,3496.9,0,0,1.41,focused,68.18
55,S000339,2025-11-29 03:48:00,6,0,17.6,56,3718.2,0,0,1.18,focused,78.56
55,S000339,2025-11-29 04:01:39,7,0,16.0,31,3674.6,0,0,1.13,focused,85.02
55,S000339,2025-11-29 03:45:16,8,0,14.4,37,3521.4,0,0,1.15,focused,84.53
55,S000462,2025-11-28 05:19:00,0,0,0.0,45,4508.1,1,0,1.2,focused,90.72
55,S000462,2025-11-28 05:20:45,1,1,2.8,52,4634.5,0,0,1.37,focused,90.24
55,S000462,2025-11-28 05:21:50,2,1,0.8,57,3334.2,0,0,1.18,focused,88.99
55,S000462,2025-11-28 05:27:24,3,0,9.1,56,3297.6,0,0,1.16,focused,88.39
55,S000462,2025-11-28 05:25:56,4,0,12.5,53,4027.8,0,0,1.34,focused,88.26
55,S000462,2025-11-28 05:21:35,5,0,15.9,36,1653.3,0,0,1.29,focused,82.22
55,S000462,2025-11-28 05:32:42,6,0,16.5,42,2727.6,0,0,1.22,focused,79.75
55,S000462,2025-11-28 05:29:02,7,0,9.1,67,3035.0,0,0,1.51,focused,80.37
55,S000462,2025-11-28 05:42:15,9,0,10.1,45,2524.9,0,0,1.26,focused,82.31
55,S000987,2025-09-10 05:18:00,0,0,29.8,25,1107.0,0,0,1.54,bored,61.34
55,S000987,2025-09-10 05:19:44,1,0,62.9,19,1104.8,0,0,2.01,bored,55.14
55,S000987,2025-09-10 05:22:22,2,1,44.2,20,331.4,0,0,1.37,bored,54.12
55,S000987,2025-09-10 05:19:57,3,1,36.5,17,1534.4,0,1,2.26,bored,49.77
55,S000987,2025-09-10 05:29:25,5,0,39.7,20,1929.9,2,0,0.83,confused,54.96
55,S000987,2025-09-10 05:22:30,6,0,39.5,17,1305.6,2,0,1.16,confused,57.22
55,S000997,2025-09-28 03:25:00,0,0,37.6,12,1949.7,2,0,1.05,confused,62.39
55,S000997,2025-09-28 03:25:59,1,0,51.8,4,2553.5,2,0,1.23,confused,60.6
55,S000997,2025-09-28 03:30:48,2,0,53.5,22,1894.3,3,0,0.98,confused,60.96
55,S000997,2025-09-28 03:27:33,3,0,58.2,26,1090.4,3,0,0.86,confused,59.0
55,S000997,2025-09-28 03:33:36,4,0,75.9,16,327.1,1,0,1.74,bored,53.28
55,S000997,2025-09-28 03:35:40,5,0,57.3,15,135.3,0,0,1.9,bored,48.39
55,S000997,2025-09-28 03:38:24,6,0,54.9,11,519.2,0,0,1.38,bored,47.8
55,S000997,2025-09-28 03:38:32,7,0,39.2,12,2062.1,1,0,0.82,confused,54.5
55,S000997,2025-09-28 03:33:40,8,0,41.2,29,1275.4,1,0,1.32,confused,59.65
55,S000997,2025-09-28 03:36:42,9,0,75.2,24,1397.2,2,0,0.99,confused,60.82
55,S000997,2025-09-28 03:47:40,10,0,68.1,7,734.1,2,0,0.85,confused,55.82
55,S000997,2025-09-28 03:56:43,11,0,56.1,25,845.8,2,0,1.12,confused,54.82
55,S001084,2025-09-26 02:18:00,0,0,18.4,58,3684.6,1,0,1.35,focused,86.24
55,S001084,2025-09-26 02:20:39,1,0,13.0,55,2131.1,0,0,1.26,focused,83.29
55,S001084,2025-09-26 02:23:30,2,0,18.3,16,1918.0,0,0,1.86,distracted,74.71
55,S001084,2025-09-26 02:22:51,3,0,43.1,17,1658.0,0,0,1.56,distracted,66.05
55,S001084,2025-09-26 02:26:24,4,0,36.0,5,1235.7,0,0,2.11,distracted,56.04
55,S001084,2025-09-26 02:31:42,6,1,31.6,22,755.6,0,0,1.34,distracted,55.34
55,S001084,2025-09-26 02:25:14,7,1,10.4,34,736.2,0,0,1.42,distracted,57.44
55,S001084,2025-09-26 02:31:12,8,1,37.7,26,1006.0,0,1,1.59,bored,58.01
55,S001084,2025-09-26 02:30:17,11,1,49.5,18,518.0,0,1,1.51,distracted,54.32
55,S001084,2025-09-26 02:39:40,13,1,12.5,23,1558.0,0,0,1.62,distracted,55.08
55,S001298,2025-11-10 05:53:00,0,0,16.1,19,475.5,0,1,1.95,bored,51.84
55,S001298,2025-11-10 05:54:09,1,1,9.7,15,255.0,0,1,1.69,bored,50.9
55,S001298,2025-11-10 05:57:42,3,1,66.0,6,122.7,0,1,2.16,bored,44.17
55,S001298,2025-11-10 06:01:30,5,1,53.6,11,2014.4,1,0,1.14,confused,47.56
55,S001298,2025-11-10 06:05:15,7,1,49.0,20,344.5,0,1,2.34,bored,43.88
55,S001298,2025-11-10 06:16:36,8,1,46.7,23,103.4,0,1,1.96,bored,46.19
55,S001298,2025-11-10 06:13:24,9,1,44.2,7,134.5,0,1,1.91,bored,40.95
55,S001298,2025-11-10 06:20:40,10,1,56.3,14,1584.7,0,1,1.97,bored,43.48
55,S001298,2025-11-10 06:07:18,11,1,55.7,12,1609.6,0,1,2.06,bored,44.21
55,S001298,2025-11-10 06:28:12,12,0,43.0,11,1392.3,0,1,1.97,bored,47.45
55,S001435,2025-09-25 03:36:00,0,0,44.3,4,0.0,0,1,1.57,bored,44.53
55,S001435,2025-09-25 03:37:20,2,0,56.3,19,807.4,0,1,1.73,bored,47.31
55,S001435,2025-09-25 03:38:50,5,0,64.9,15,2104.5,0,1,1.37,distracted,51.18
55,S001435,2025-09-25 03:40:54,7,1,54.2,18,916.5,0,0,1.27,distracted,53.99
55,S001473,2025-11-14 03:55:00,0,1,36.3,19,1318.9,0,0,1.17,distracted,60.33
